timestamp	name	type
2019-02-21 13:04:16.176371	MIO-MIO-MATE	mate
2019-02-21 13:04:01.704621	MIO-MIO-MATE	mate
2019-02-20 16:48:43.942215	MIO-MIO-MATE	mate
2019-02-19 21:51:52.442691	Esch-weger	bier
2019-02-19 21:09:30.776245	Esch-weger	bier
2019-02-19 21:08:59.880808	Jacobinus Bierspezialität	bier
2019-02-19 21:08:52.376542	Jacobinus Bierspezialität	bier
2019-02-19 21:08:09.690661	Mio Mio Cola	cola
2019-02-19 21:03:13.443811	Mio Mio Cola	cola
2019-02-19 20:26:21.876146	Jacobinus Bierspezialität	bier
2019-02-19 20:25:34.732501	Esch-weger	bier
2019-02-19 20:11:26.66569	Krombacher Radler	bier
2019-02-19 20:11:09.494124	Waldecker Sport	saft
2019-02-19 20:10:31.296894	Mio Mio Cola	cola
2019-02-19 20:04:10.729442	Krombacher Radler	bier
2019-02-19 19:41:55.492995	JEVER	bier
2019-02-19 19:22:56.992728	Waldecker Sport	saft
2019-02-19 19:03:59.371839	Esch-weger	bier
2019-02-19 18:30:43.905264	MIO-MIO-MATE	mate
2019-02-19 18:27:23.630517	MIO MIO Ginger	mate
2019-02-19 18:20:54.792197	MIO-MIO-MATE	mate
2019-02-19 18:16:51.782357	Mio Mio Cola	cola
2019-02-19 18:02:59.669267	Waldecker Sport	saft
2019-02-19 17:58:43.819613	MIO MIO Ginger	mate
2019-02-19 17:32:34.359631	MIO-MIO-MATE	mate
2019-02-19 15:38:55.427094	Fortuna Apfelschorle	saft
2019-02-18 19:54:12.979896	Fortuna Apfelschorle	saft
2019-02-18 18:47:28.420384	Mio Mio Cola	cola
2019-02-17 21:14:31.810087	MIO MIO Ginger	mate
2019-02-17 16:17:50.558511	Krombacher Radler Naturtrüb	bier
2019-02-17 16:04:59.89542	MIO-MIO-MATE	mate
2019-02-17 14:49:30.47192	Fortuna Apfelschorle	saft
2019-02-17 10:39:00.884562	MIO-MIO-MATE	mate
2019-02-16 22:25:05.905839	Jacobinus Bierspezialität	bier
2019-02-16 20:43:10.956743	MIO-MIO-MATE	mate
2019-02-16 20:32:04.029309	Mio Mio Cola	cola
2019-02-16 18:11:34.163393	Fortuna Apfelschorle	saft
2019-02-16 16:33:36.103065	Mio Mio Cola	cola
2019-02-16 03:48:18.86975	Fortuna Apfelschorle	saft
2019-02-16 01:21:50.311624	Mio Mio Cola	cola
2019-02-15 23:44:40.365369	Mio Mio Cola	cola
2019-02-15 20:36:59.58254	MIO MIO Ginger	mate
2019-02-15 14:10:29.881814	MIO MIO Ginger	mate
2019-02-14 23:04:05.922999	Fortuna Apfelschorle	saft
2019-02-14 21:21:47.035802	MIO MIO Ginger	mate
2019-02-14 19:26:57.775186	Mio Mio Cola	cola
2019-02-13 16:02:56.639775	Fortuna Apfelschorle	saft
2019-02-13 00:44:52.706486	Fortuna Apfelschorle	saft
2019-02-12 23:08:31.067032	Fortuna Apfelschorle	saft
2019-02-12 22:37:45.682867	Krombacher Radler Naturtrüb	bier
2019-02-12 22:34:59.159918	Krombacher Radler Naturtrüb	bier
2019-02-12 22:09:22.946879	JEVER	bier
2019-02-12 21:21:19.317006	MIO MIO Ginger	mate
2019-02-12 21:18:51.730885	Krombacher Radler Naturtrüb	bier
2019-02-12 21:18:03.611361	JEVER	bier
2019-02-12 21:06:55.577178	MIO MIO Ginger	mate
2019-02-12 20:52:29.592353	Jacobinus Bierspezialität	bier
2019-02-12 20:49:19.537898	Krombacher Radler Naturtrüb	bier
2019-02-12 20:42:23.02415	Krombacher Radler Naturtrüb	bier
2019-02-12 20:25:11.491024	MIO MIO Ginger	mate
2019-02-12 20:24:53.205334	MIO MIO Ginger	mate
2019-02-12 20:16:50.063447	Jacobinus Bierspezialität	bier
2019-02-12 20:06:40.446129	Esch-weger	bier
2019-02-12 19:56:06.411722	MIO MIO Ginger	mate
2019-02-12 19:54:41.272702	Jacobinus Bierspezialität	bier
2019-02-12 19:25:51.045454	Mio Mio Cola	cola
2019-02-12 19:17:27.101701	Jacobinus Bierspezialität	bier
2019-02-12 19:17:11.535319	Jacobinus Bierspezialität	bier
2019-02-12 19:16:49.48082	Jacobinus Bierspezialität	bier
2019-02-12 19:10:16.841194	Mio-Mio Banana	mate
2019-02-12 19:04:12.509195	Mio-Mio Banana	mate
2019-02-12 19:03:12.303973	JEVER	bier
2019-02-12 19:02:45.957198	Mio Mio Cola	cola
2019-02-12 18:58:43.761992	Mio Mio Cola	cola
2019-02-12 18:51:50.495694	Esch-weger	bier
2019-02-12 18:46:34.003283	Jacobinus Bierspezialität	bier
2019-02-12 18:45:31.169789	Jever Fun Alkoholfrei	saft
2019-02-12 18:41:25.355825	JEVER	bier
2019-02-12 18:38:29.947579	Mio-Mio Banana	mate
2019-02-12 17:49:13.377658	Mio Mio Cola	cola
2019-02-12 17:49:03.465567	Mio Mio Cola	cola
2019-02-12 17:39:38.261647	MIO-MIO-MATE	mate
2019-02-12 17:22:45.237174	Mio Mio Cola	cola
2019-02-12 16:03:29.956536	Caffè Latte Espresso	coffee
2019-02-12 14:33:18.796573	MIO-MIO-MATE	mate
2019-02-12 06:45:30.583799	MIO-MIO-MATE	mate
2019-02-11 19:07:08.963343	Jever Fun Alkoholfrei	saft
2019-02-10 21:58:20.703031	Fortuna Apfelschorle	saft
2019-02-10 21:57:23.170786	JEVER	bier
2019-02-10 20:54:27.770512	Krombacher Radler Naturtrüb	bier
2019-02-10 20:18:06.82714	Jacobinus Bierspezialität	bier
2019-02-10 19:47:09.7707	Krombacher Radler Naturtrüb	bier
2019-02-10 19:14:29.00168	MIO MIO Ginger	mate
2019-02-10 18:55:27.01406	Mio Mio Cola	cola
2019-02-10 18:55:17.072171	Mio Mio Cola	cola
2019-02-10 18:46:59.062669	Köstritzer	bier
2019-02-10 18:00:26.495901	Krombacher Radler Naturtrüb	bier
2019-02-10 17:54:36.246372	Mio Mio Cola	cola
2019-02-10 17:30:49.603399	Krombacher Radler Naturtrüb	bier
2019-02-10 17:30:40.354504	Krombacher Radler Naturtrüb	bier
2019-02-10 17:30:16.687459	Krombacher Radler Naturtrüb	bier
2019-02-10 17:22:14.005808	Krombacher Radler	bier
2019-02-10 17:22:04.162625	Krombacher Radler	bier
2019-02-10 17:12:48.633267	Mio Mio Cola	cola
2019-02-10 17:08:21.454571	MIO MIO Ginger	mate
2019-02-10 16:04:28.117075	MIO MIO Ginger	mate
2019-02-10 15:47:58.804252	Fortuna Apfelschorle	saft
2019-02-10 15:44:59.376766	Mio Mio Cola	cola
2019-02-10 15:35:09.792389	Mio Mio Cola	cola
2019-02-10 15:04:06.716837	MIO-MIO-MATE	mate
2019-02-10 15:03:52.007363	Mio-Mio Banana	mate
2019-02-08 19:22:50.653802	MIO-MIO-MATE	mate
2019-02-08 16:48:12.382462	Mio Mio Cola	cola
2019-02-08 06:35:44.670711	Fortuna Apfelschorle	saft
2019-02-07 19:08:48.205923	Mio Mio Cola	cola
2019-02-06 21:19:45.085604	Mio Mio Cola	cola
2019-02-06 20:21:05.054749	MIO-MIO-MATE	mate
2019-02-06 20:20:51.240223	MIO-MIO-MATE	mate
2019-02-06 20:20:43.404677	MIO-MIO-MATE	mate
2019-02-06 20:20:34.851917	MIO-MIO-MATE	mate
2019-02-06 20:19:17.19333	MIO-MIO-MATE	mate
2019-02-06 19:27:15.016148	JEVER	bier
2019-02-06 18:57:49.860168	MIO MIO Ginger	mate
2019-02-06 18:57:22.467916	MIO MIO Ginger	mate
2019-02-06 18:16:22.240626	JEVER	bier
2019-02-06 08:35:44.692881	MIO MIO Ginger	mate
2019-02-06 06:51:32.45071	MIO-MIO-MATE	mate
2019-02-05 23:14:50.93887	Jacobinus Bierspezialität	bier
2019-02-05 22:27:22.684166	MIO MIO Ginger	mate
2019-02-05 21:21:12.434625	Mio Mio Cola	cola
2019-02-05 21:16:38.587956	Mio Mio Cola	cola
2019-02-05 20:48:32.554097	Jacobinus Bierspezialität	bier
2019-02-05 20:25:00.870517	Mio Mio Cola	cola
2019-02-05 20:23:41.76947	Fortuna Apfelschorle	saft
2019-02-05 20:09:11.206346	Jacobinus Bierspezialität	bier
2019-02-05 19:53:00.565838	Esch-weger	bier
2019-02-05 19:52:50.96278	Esch-weger	bier
2019-02-05 19:50:40.236527	Jacobinus Bierspezialität	bier
2019-02-05 19:46:54.934492	MIO-MIO-MATE	mate
2019-02-05 19:28:19.36574	Mio Mio Cola	cola
2019-02-05 18:58:52.526293	MIO-MIO-MATE	mate
2019-02-05 18:54:53.013719	Mio Mio Cola	cola
2019-02-05 18:21:12.924719	Jever Fun Alkoholfrei	saft
2019-02-05 18:16:46.998995	MIO-MIO-MATE	mate
2019-02-05 18:14:25.145878	Köstritzer	bier
2019-02-05 18:11:56.580624	Mio-Mio Banana	mate
2019-02-05 18:10:51.387817	Jacobinus Bierspezialität	bier
2019-02-05 17:53:26.311497	MIO MIO Ginger	mate
2019-02-05 17:18:25.407357	BECKS	bier
2019-02-05 17:17:58.103664	Jever Fun Alkoholfrei	saft
2019-02-05 17:17:16.951158	JEVER	bier
2019-02-05 17:11:36.433106	BECKS	bier
2019-02-05 14:26:39.270865	Mio Mio Cola	cola
2019-02-05 14:00:01.807438	MIO-MIO-MATE	mate
2019-02-05 13:59:53.909265	MIO-MIO-MATE	mate
2019-02-04 16:30:45.979812	MIO-MIO-MATE	mate
2019-02-04 13:38:50.444674	MIO-MIO-MATE	mate
2019-02-04 13:38:39.533682	MIO-MIO-MATE	mate
2019-02-04 03:11:55.574288	Fortuna Apfelschorle	saft
2019-02-03 21:48:32.867179	Mio Mio Cola	cola
2019-02-03 21:38:21.211016	Fortuna Apfelschorle	saft
2019-02-03 18:47:49.71891	MIO MIO Ginger	mate
2019-02-03 18:30:11.130078	MIO-MIO-MATE	mate
2019-02-03 18:30:00.984604	MIO-MIO-MATE	mate
2019-02-03 15:57:17.123867	Fortuna Apfelschorle	saft
2019-02-02 20:19:00.722087	MIO-MIO-MATE	mate
2019-02-02 19:46:48.068726	MIO-MIO-MATE	mate
2019-02-02 18:12:59.727437	Esch-weger	bier
2019-02-02 18:11:38.53005	MIO MIO Ginger	mate
2019-02-02 18:00:35.521369	MIO MIO Ginger	mate
2019-02-02 17:27:51.088923	JEVER	bier
2019-02-02 15:31:23.632825	Mio Mio Cola	cola
2019-02-02 15:13:11.98489	MIO MIO Ginger	mate
2019-02-02 14:48:04.95379	Mio Mio Cola	cola
2019-02-02 04:47:15.108821	Fortuna Apfelschorle	saft
2019-02-02 00:57:39.116044	MIO MIO Ginger	mate
2019-02-01 23:44:55.665868	JEVER	bier
2019-02-01 23:40:23.690839	Mio Mio Cola	cola
2019-02-01 23:32:42.61308	MIO MIO Ginger	mate
2019-02-01 22:20:19.317018	MIO MIO Ginger	mate
2019-02-01 22:19:49.849705	MIO MIO Ginger	mate
2019-02-01 16:34:03.00656	Mio-Mio Banana	mate
2019-02-01 14:24:27.91605	MIO MIO Ginger	mate
2019-01-30 07:57:11.020744	MIO MIO Ginger	mate
2019-01-29 23:29:24.147759	Mio Mio Cola	cola
2019-01-29 22:01:44.417416	MIO-MIO-MATE	mate
2019-01-29 21:35:14.531087	Krombacher Radler	bier
2019-01-29 21:27:02.037551	MIO MIO Ginger	mate
2019-01-29 21:24:12.643067	BECKS	bier
2019-01-29 21:21:42.141175	MIO MIO Ginger	mate
2019-01-29 21:13:09.067997	Köstritzer	bier
2019-01-29 21:07:42.385113	Esch-weger	bier
2019-01-29 20:54:02.420796	Mio-Mio Banana	mate
2019-01-29 20:31:19.457563	Jacobinus Bierspezialität	bier
2019-01-29 20:26:32.374929	BECKS	bier
2019-01-29 20:01:04.831896	Jacobinus Bierspezialität	bier
2019-01-29 20:00:52.047276	Jacobinus Bierspezialität	bier
2019-01-29 19:58:03.091756	Jever Fun Alkoholfrei	saft
2019-01-29 19:54:37.850021	Jever Fun Alkoholfrei	saft
2019-01-29 19:40:19.977964	Mio Mio Cola	cola
2019-01-29 19:30:24.068782	Mio-Mio Banana	mate
2019-01-29 19:27:28.199404	MIO-MIO-MATE	mate
2019-01-29 19:26:33.307794	Fortuna Apfelschorle	saft
2019-01-29 19:25:25.784493	Jacobinus Bierspezialität	bier
2019-01-29 19:14:12.365888	Mio Mio Cola	cola
2019-01-29 19:08:45.752944	Mio Mio Cola	cola
2019-01-29 19:07:39.43656	BECKS	bier
2019-01-29 18:54:37.909458	MIO MIO Ginger	mate
2019-01-29 18:30:02.023317	Mio Mio Cola	cola
2019-01-29 18:28:48.046239	MIO MIO Ginger	mate
2019-01-29 18:14:53.8283	MIO MIO Ginger	mate
2019-01-29 18:13:59.404463	Esch-weger	bier
2019-01-29 17:50:13.377107	Mio Mio Cola	cola
2019-01-29 16:44:31.085051	Mio Mio Cola	cola
2019-01-29 02:19:54.954407	Fortuna Apfelschorle	saft
2019-01-28 22:35:29.948931	Fortuna Apfelschorle	saft
2019-01-28 20:34:43.769879	Jever Fun Alkoholfrei	saft
2019-01-28 18:01:54.407063	Waldecker Sport	saft
2019-01-28 14:20:06.059838	MIO MIO Ginger	mate
2019-01-28 13:08:41.904606	MIO MIO Ginger	mate
2019-01-28 02:24:39.170097	Fortuna Apfelschorle	saft
2019-01-27 21:39:34.893298	Mio Mio Cola	cola
2019-01-27 21:16:47.592146	Krombacher Radler Naturtrüb	bier
2019-01-27 20:43:15.501172	BECKS	bier
2019-01-27 20:31:43.34266	JEVER	bier
2019-01-27 20:13:43.661302	BECKS	bier
2019-01-27 19:21:10.526745	JEVER	bier
2019-01-27 19:13:26.698185	Mio Mio Cola	cola
2019-01-27 19:12:46.522367	Fortuna Apfelschorle	saft
2019-01-27 18:15:11.247115	Jever Fun Alkoholfrei	saft
2019-01-27 16:59:45.998254	Mio Mio Cola	cola
2019-01-27 16:29:49.161701	Mio Mio Cola	cola
2019-01-27 16:14:26.210193	Waldecker Sport	saft
2019-01-27 16:07:12.159373	Fortuna Apfelschorle	saft
2019-01-27 02:12:14.908452	MIO MIO Ginger	mate
2019-01-26 23:15:35.29914	Mio Mio Cola	cola
2019-01-26 18:43:42.913896	Fortuna Apfelschorle	saft
2019-01-26 17:17:57.296783	MIO MIO Ginger	mate
2019-01-26 03:05:27.573657	Fortuna Apfelschorle	saft
2019-01-26 00:44:22.891785	Mio Mio Cola	cola
2019-01-25 10:43:50.720564	MIO-MIO-MATE	mate
2019-01-25 07:27:24.64184	MIO-MIO-MATE	mate
2019-01-24 23:19:59.952723	MIO MIO Ginger	mate
2019-01-24 21:59:43.802252	Mio Mio Cola	cola
2019-01-24 14:20:07.570597	MIO-MIO-MATE	mate
2019-01-24 08:35:35.996809	MIO-MIO-MATE	mate
2019-01-23 16:04:44.336788	MIO-MIO-MATE	mate
2019-01-23 06:38:23.510942	MIO-MIO-MATE	mate
2019-01-23 00:34:48.313004	JEVER	bier
2019-01-22 23:32:32.13448	Fortuna Apfelschorle	saft
2019-01-22 23:17:11.258761	Esch-weger	bier
2019-01-22 23:09:49.895866	Krombacher Radler Naturtrüb	bier
2019-01-22 22:06:24.999618	JEVER	bier
2019-01-22 22:04:50.772585	JEVER	bier
2019-01-22 21:51:09.199726	Mio Mio Cola	cola
2019-01-22 21:50:21.631182	BECKS	bier
2019-01-22 21:44:22.479217	Mio Mio Cola	cola
2019-01-22 21:19:17.099692	Jacobinus Bierspezialität	bier
2019-01-22 21:17:31.669998	Jacobinus Bierspezialität	bier
2019-01-22 20:57:05.419092	BECKS	bier
2019-01-22 20:55:46.08032	JEVER	bier
2019-01-22 20:55:28.335938	Jacobinus Bierspezialität	bier
2019-01-22 20:45:46.772479	MIO-MIO-MATE	mate
2019-01-22 20:25:49.459642	BECKS	bier
2019-01-22 20:18:49.795765	MIO-MIO-MATE	mate
2019-01-22 20:15:58.408162	MIO-MIO-MATE	mate
2019-01-22 20:02:07.691791	JEVER	bier
2019-01-22 20:01:57.429019	Esch-weger	bier
2019-01-22 20:01:39.23127	Mio Mio Cola	cola
2019-01-22 19:26:05.114395	BECKS	bier
2019-01-22 19:03:25.929323	MIO MIO Ginger	mate
2019-01-22 18:49:28.878512	Mio-Mio Banana	mate
2019-01-22 18:44:37.024626	Esch-weger	bier
2019-01-22 18:44:20.440676	JEVER	bier
2019-01-22 18:27:08.235226	Mio-Mio Banana	mate
2019-01-22 18:24:04.975144	MIO MIO Ginger	mate
2019-01-22 18:01:07.428772	Mio-Mio Banana	mate
2019-01-22 18:00:48.248303	Fortuna Apfelschorle	saft
2019-01-22 17:58:28.395443	Jacobinus Bierspezialität	bier
2019-01-22 16:39:19.221846	MIO-MIO-MATE	mate
2019-01-22 16:37:44.793978	Jacobinus Bierspezialität	bier
2019-01-22 16:34:41.009742	Krombacher Radler	bier
2019-01-22 15:36:27.610106	MIO-MIO-MATE	mate
2019-01-22 10:16:42.438811	MIO-MIO-MATE	mate
2019-01-21 23:47:56.200594	Fortuna Apfelschorle	saft
2019-01-21 22:11:42.7405	Mio Mio Cola	cola
2019-01-21 21:15:21.895687	Krombacher Radler Naturtrüb	bier
2019-01-21 20:18:12.785862	Krombacher Radler Naturtrüb	bier
2019-01-21 19:18:44.974132	Krombacher Radler Naturtrüb	bier
2019-01-21 18:58:54.575544	JEVER	bier
2019-01-21 18:40:57.424221	MIO MIO Ginger	mate
2019-01-21 10:00:23.380539	MIO-MIO-MATE	mate
2019-01-21 09:19:25.931771	Fortuna Apfelschorle	saft
2019-01-20 20:48:58.081722	JEVER	bier
2019-01-20 19:45:59.569699	BECKS	bier
2019-01-20 19:40:24.335496	JEVER	bier
2019-01-20 18:48:56.103271	JEVER	bier
2019-01-20 18:31:23.780639	BECKS	bier
2019-01-20 17:03:22.222295	MIO-MIO-MATE	mate
2019-01-20 14:14:56.600017	MIO MIO Ginger	mate
2019-01-20 14:06:16.563567	MIO-MIO-MATE	mate
2019-01-20 09:46:10.458369	MIO-MIO-MATE	mate
2019-01-20 02:56:00.587053	Mio Mio Cola	cola
2019-01-20 02:55:40.132145	Mio Mio Cola	cola
2019-01-19 23:04:24.267998	Caldener Medium	wasser
2019-01-19 22:56:13.780585	Caldener Medium	wasser
2019-01-19 21:48:48.459301	Mio Mio Cola	cola
2019-01-19 21:33:47.187672	Mio Mio Cola	cola
2019-01-19 20:01:36.829345	Desperados	bier
2019-01-19 19:34:16.032937	Krombacher Radler	bier
2019-01-19 19:22:27.624607	Mio Mio Cola	cola
2019-01-19 19:13:45.976275	Mio Mio Cola	cola
2019-01-19 18:56:40.177076	MIO-MIO-MATE	mate
2019-01-19 18:32:58.226989	Krombacher Radler	bier
2019-01-19 17:16:13.639247	Mio Mio Cola	cola
2019-01-19 15:29:33.456253	MIO-MIO-MATE	mate
2019-01-19 15:26:40.181865	Mio Mio Cola	cola
2019-01-19 05:05:28.405952	MIO MIO Ginger	mate
2019-01-18 23:08:44.772177	JEVER	bier
2019-01-18 20:01:28.235939	JEVER	bier
2019-01-18 20:01:19.302813	JEVER	bier
2019-01-18 20:00:55.593059	JEVER	bier
2019-01-18 19:12:25.024849	MIO-MIO-MATE	mate
2019-01-18 00:25:20.412219	MIO MIO Ginger	mate
2019-01-17 19:40:57.386646	Fortuna Apfelschorle	saft
2019-01-17 16:47:32.328785	MIO-MIO-MATE	mate
2019-01-17 13:41:03.728358	MIO-MIO-MATE	mate
2019-01-16 22:02:43.528657	JEVER	bier
2019-01-16 20:20:30.344902	Fortuna Apfelschorle	saft
2019-01-16 19:56:45.772568	JEVER	bier
2019-01-16 19:52:17.103215	Krombacher Radler	bier
2019-01-16 19:19:00.206556	JEVER	bier
2019-01-16 16:36:53.110105	Fortuna Apfelschorle	saft
2019-01-16 02:23:28.696728	Mio Mio Cola	cola
2019-01-16 00:41:33.284621	Esch-weger	bier
2019-01-16 00:09:33.107162	Fortuna Apfelschorle	saft
2019-01-16 00:07:28.539243	Krombacher Radler	bier
2019-01-15 22:43:12.907937	Esch-weger	bier
2019-01-15 22:42:42.937897	Waldecker Sport	saft
2019-01-15 21:00:38.842529	Mio Mio Cola	cola
2019-01-15 20:48:37.658372	Esch-weger	bier
2019-01-15 20:40:36.19246	JEVER	bier
2019-01-15 20:36:44.050655	Krombacher Radler	bier
2019-01-15 20:36:23.908132	Jever Fun Alkoholfrei	saft
2019-01-15 20:31:04.647149	MIO-MIO-MATE	mate
2019-01-15 20:02:57.416024	Mio Mio Cola	cola
2019-01-15 19:35:43.914949	Mio-Mio Banana	mate
2019-01-15 19:21:33.15917	Mio Mio Cola	cola
2019-01-15 19:19:54.801632	MIO MIO Ginger	mate
2019-01-15 19:19:37.426297	MIO-MIO-MATE	mate
2019-01-15 18:45:28.598138	MIO MIO Ginger	mate
2019-01-15 18:44:54.150711	Fortuna Apfelschorle	saft
2019-01-15 18:44:31.499332	MIO-MIO-MATE	mate
2019-01-15 18:42:55.268441	MIO-MIO-MATE	mate
2019-01-15 18:41:33.134009	Köstritzer	bier
2019-01-15 18:23:49.293873	Mio Mio Cola	cola
2019-01-15 17:53:33.967355	MIO MIO Ginger	mate
2019-01-15 17:52:51.076933	MIO-MIO-MATE	mate
2019-01-15 17:42:37.02992	Caldener Medium	wasser
2019-01-15 17:42:18.698798	Esch-weger	bier
2019-01-15 17:42:06.309094	MIO MIO Ginger	mate
2019-01-15 17:28:18.80248	MIO-MIO-MATE	mate
2019-01-15 16:24:32.035922	MIO-MIO-MATE	mate
2019-01-15 13:37:04.448567	MIO-MIO-MATE	mate
2019-01-15 02:24:35.684956	Fortuna Apfelschorle	saft
2019-01-14 19:45:16.372702	Esch-weger	bier
2019-01-14 19:44:40.985953	JEVER	bier
2019-01-14 19:44:29.312132	JEVER	bier
2019-01-14 19:40:04.623714	MIO MIO Ginger	mate
2019-01-14 19:33:54.742084	MIO MIO Ginger	mate
2019-01-14 18:10:53.070247	Esch-weger	bier
2019-01-14 18:10:42.590612	BECKS	bier
2019-01-14 18:10:31.71746	Esch-weger	bier
2019-01-14 12:23:29.203474	MIO-MIO-MATE	mate
2019-01-13 13:34:39.180241	Mio Mio Cola	cola
2019-01-13 13:21:57.504919	Mio Mio Cola	cola
2019-01-13 13:06:30.679603	Mio Mio Cola	cola
2019-01-13 12:54:43.282816	MIO-MIO-MATE	mate
2019-01-13 12:53:12.799306	Mio Mio Cola	cola
2019-01-13 12:52:12.623287	MIO MIO Ginger	mate
2019-01-13 12:50:30.326583	MIO-MIO-MATE	mate
2019-01-11 23:43:25.212481	Mio-Mio Banana	mate
2019-01-11 21:21:16.168353	Fortuna Apfelschorle	saft
2019-01-11 18:21:31.563248	Fortuna Apfelschorle	saft
2019-01-10 22:43:30.128794	Fortuna Apfelschorle	saft
2019-01-10 17:51:52.657563	Fortuna Apfelschorle	saft
2019-01-10 15:56:35.364487	Mio-Mio Banana	mate
2019-01-10 15:25:24.097082	Mio Mio Cola	cola
2019-01-10 10:41:32.002405	Mio Mio Cola	cola
2019-01-09 22:35:58.462752	Mio Mio Cola	cola
2019-01-09 21:09:15.84457	Mio Mio Cola	cola
2019-01-09 20:27:25.677973	Mio Mio Cola	cola
2019-01-09 19:27:13.778118	Mio Mio Cola	cola
2019-01-09 14:04:05.161368	MIO MIO Ginger	mate
2019-01-09 13:31:38.399377	MIO MIO Ginger	mate
2019-01-09 13:31:27.554638	MIO MIO Ginger	mate
2019-01-08 23:37:23.139484	Fortuna Apfelschorle	saft
2019-01-08 23:00:03.573162	Mio Mio Cola	cola
2019-01-08 22:13:17.061795	Fortuna Apfelschorle	saft
2019-01-08 22:00:13.354442	Caldener Medium	wasser
2019-01-08 21:39:49.534356	Jacobinus Bierspezialität	bier
2019-01-08 20:57:10.814059	BECKS	bier
2019-01-08 20:54:12.767317	Mio Mio Cola	cola
2019-01-08 20:28:32.848408	BECKS	bier
2019-01-08 20:22:52.453368	Esch-weger	bier
2019-01-08 20:19:12.535437	BECKS	bier
2019-01-08 20:17:58.407104	Mio Mio Cola	cola
2019-01-08 20:11:16.285912	Mio Mio Cola	cola
2019-01-08 20:05:33.359181	Mio Mio Cola	cola
2019-01-08 19:59:41.93406	Mio-Mio Banana	mate
2019-01-08 19:56:21.214248	MIO MIO Ginger	mate
2019-01-08 19:33:00.326648	Esch-weger	bier
2019-01-08 19:30:28.902933	BECKS	bier
2019-01-08 19:19:55.945414	Mio Mio Cola	cola
2019-01-08 19:19:43.262841	Mio Mio Cola	cola
2019-01-08 19:13:20.773978	Mio Mio Cola	cola
2019-01-08 19:06:18.389617	MIO MIO Ginger	mate
2019-01-08 19:01:36.720965	Mio Mio Cola	cola
2019-01-08 18:52:14.084719	BECKS	bier
2019-01-08 18:46:19.078853	MIO-MIO-MATE	mate
2019-01-08 18:44:15.365204	Mio Mio Cola	cola
2019-01-08 18:37:41.365278	Mio Mio Cola	cola
2019-01-08 18:25:04.086149	Mio Mio Cola	cola
2019-01-08 18:21:49.337323	MIO-MIO-MATE	mate
2019-01-08 18:08:34.217609	MIO-MIO-MATE	mate
2019-01-08 17:55:01.572559	MIO-MIO-MATE	mate
2019-01-08 17:52:16.579254	Mio-Mio Banana	mate
2019-01-08 17:36:38.943427	Fortuna Apfelschorle	saft
2019-01-08 17:32:30.391434	Krombacher Radler	bier
2019-01-08 15:27:38.437948	Mio Mio Cola	cola
2019-01-06 21:40:51.973467	Mio Mio Cola	cola
2019-01-06 18:13:41.639451	MIO MIO Ginger	mate
2019-01-06 15:05:48.232595	Mio Mio Cola	cola
2019-01-05 22:48:38.291404	Krombacher Radler	bier
2019-01-05 22:06:22.276962	MIO-MIO-MATE	mate
2019-01-05 22:03:56.975133	Krombacher Radler	bier
2019-01-05 18:56:43.750309	Desperados	bier
2019-01-05 18:41:06.519707	MIO-MIO-MATE	mate
2019-01-05 18:10:19.174975	Mio Mio Cola	cola
2019-01-05 16:57:35.551772	MIO-MIO-MATE	mate
2019-01-05 01:22:46.162705	Mio Mio Cola	cola
2019-01-04 23:16:21.833173	Krombacher Radler	bier
2019-01-04 23:16:05.233007	Esch-weger	bier
2019-01-04 21:56:12.560079	MIO-MIO-MATE	mate
2019-01-04 19:30:26.957889	MIO MIO Ginger	mate
2019-01-04 19:30:19.825322	MIO MIO Ginger	mate
2019-01-04 19:30:10.933815	MIO MIO Ginger	mate
2019-01-04 19:29:55.843632	MIO MIO Ginger	mate
2019-01-04 19:29:40.065684	MIO MIO Ginger	mate
2019-01-04 19:29:19.454477	MIO MIO Ginger	mate
2019-01-04 19:22:59.72806	MIO-MIO-MATE	mate
2019-01-04 19:22:47.364625	MIO-MIO-MATE	mate
2019-01-04 19:22:34.751924	MIO-MIO-MATE	mate
2019-01-03 21:16:32.603454	Fortuna Apfelschorle	saft
2019-01-03 19:13:42.562094	Jever Fun Alkoholfrei	saft
2019-01-03 18:16:34.144798	Mio Mio Cola	cola
2019-01-03 02:21:17.944142	Mio Mio Cola	cola
2019-01-02 23:13:40.789069	Mio Mio Cola	cola
2019-01-02 21:25:58.809185	Mio Mio Cola	cola
2019-01-02 20:15:56.210916	Mio Mio Cola	cola
2019-01-02 18:58:26.222637	MIO MIO Ginger	mate
2019-01-02 17:42:02.247592	MIO MIO Ginger	mate
2019-01-02 17:15:58.780456	MIO-MIO-MATE	mate
2019-01-01 22:37:02.506591	Krombacher Radler	bier
2019-01-01 22:36:47.21928	Krombacher Radler	bier
2019-01-01 22:09:06.270737	Club-Mate	mate
2019-01-01 22:08:47.769321	Club-Mate	mate
2019-01-01 22:08:34.534628	Club-Mate	mate
2019-01-01 22:04:41.379071	MIO MIO Ginger	mate
2019-01-01 21:17:57.443116	Mio-Mio Banana	mate
2019-01-01 21:17:46.568884	Fortuna Apfelschorle	saft
2019-01-01 21:17:35.65354	Mio-Mio Banana	mate
2019-01-01 21:17:21.330643	MIO MIO Ginger	mate
